Title,Author Name,Rating,Review,Size,Helpfullness,Review_Date
"
Don’t like your shoes
",Amazon Customer,3.0 out of 5 stars,"

  Here again the right foot is smaller than the left. I kept these but not happy with it

",Size: 8 Women/6 MenColor: Ballerina Pink,,"Reviewed in the United States on November 9, 2019"
"
Poor fit
",KimH,2.0 out of 5 stars,"

  Size 8 women’s was WAY too large. Will be returning.

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on April 18, 2020"
"
I love crocs ❤️
",Amanda Perez,2.0 out of 5 stars,"

  Arrived with strap broke on one side - rigged it to stay up so I can’t move strap but didn’t want to hassle sending back - but I loved crocs

",Size: 9 Women/7 MenColor: White,,"Reviewed in the United States on July 23, 2020"
"
Classic crocs still classic but sizing unpredictable.
",Sherry G.,3.0 out of 5 stars,"

  I have been wearing crocs for years, and these were just as expected except for the size.  Buyers beware.  I ordered the same size and style of unisex classic  crocs as my old ones.  They were significantly shorter.  Exchanged to the next size up, and they were identical to the old ones.  I could not have been mistaken because the size was still visible imprinted on the bottom of the old shoes.  I would give them 5 stars because I like crocs, but feel forced to downgrade because of size inconsistency.  How hard can it be to make a molded shoe conform to size?

",Size: 9 Women/7 MenColor: Chocolate,,"Reviewed in the United States on July 21, 2017"
"
Crocs size very small.
",insinu8,3.0 out of 5 stars,"

  My only complaint is that they are VERY small for the indicated size.I usually wear a size 7-7.5 in athletic shoe, so I bought a size 8 for some extra wiggle room.I should have bought a size 9.

",Size: 10 Women/8 MenColor: Black,,"Reviewed in the United States on October 2, 2018"
"
Loved the color
",Patti hayley,1.0 out of 5 stars,"

  I’m not sure what happened with these.  They said they were the same size but clearly the right was bigger tha. The left

",Size: 7 Women/5 MenColor: Pepper,,"Reviewed in the United States on August 18, 2020"
"
Do not say croc its says something in Japanese not please at
",Pamela plummer,1.0 out of 5 stars,"

  Not croc there were yellow size 8 that was correct but the name is in Japanese  scoss. So disappointed..

",Size: 6 Women/4 MenColor: Lemon,One person found this helpful,"Reviewed in the United States on August 6, 2020"
"
One Star
",Carrie,1.0 out of 5 stars,"

  Totally not the size it says they are. Not impressed

",Size: 9 Women/7 MenColor: White,2 people found this helpful,"Reviewed in the United States on May 27, 2018"
"
Excellent shoes - inconsistent sizes in width and length.
",The Key Master,2.0 out of 5 stars,"

  I love crocs.  The sizes are inconsistent.  Out of 10 pair that I purchased, I kept 5 pair.  It is great that there are free returns, it eliminates the rick from inconsistent sizes.  Once I find a pair of crocs that fit, I can wear them all day at the beach, walking along the shore, or going to the store / driving.

",Size: 11 Women/9 MenColor: Khaki,One person found this helpful,"Reviewed in the United States on July 20, 2015"
"
Runs small order a size up
",Ms. Royalty,3.0 out of 5 stars,"

  Too small for my husband.

",Size: 9 Women/7 MenColor: Slate Grey,,"Reviewed in the United States on July 31, 2020"
"
Warning - Crocs Shrink! Think twice before buying.
",ben yahalom,1.0 out of 5 stars,"

  My Crocs shrunk (maybe 2 sizes) and I literally can’t even wear them anymore! I loved them, but I am so disappointed and will never buy them again. Still can’t believe they shrink out of nowhere - what kind of shoes does that? 👎🏻

",Size: 13 Women/11 MenColor: Black,,"Reviewed in the United States on July 18, 2020"
"
Caused massive blisters on  feet
",Jeremy Steele,1.0 out of 5 stars,"

  Ended up getting two big blisters on the side of my feet where the rivet for the strap rubbed. Not worth it at all. Nursing blistered feet is not my idea of a fun vacation.

",Size: 11 Women/9 MenColor: Black,One person found this helpful,"Reviewed in the United States on November 7, 2018"
"
Too Small
",Wayne,3.0 out of 5 stars,"

  You have to go a size up which might be a half size too big for some.

",Size: 7 Women/5 MenColor: White,,"Reviewed in the United States on December 31, 2019"
"
Not for long use
",RT ,2.0 out of 5 stars,"

  Gave me blisters

",Size: 13 Women/11 MenColor: Black,,"Reviewed in the United States on August 24, 2020"
"
Would like replacement pair without marker..
",Melissa Kitson,3.0 out of 5 stars,"

  Crocs would be great as expected, but they arrived a few minutes ago and have permanent marker on them that I’m unable to remove. The bright pink is gorgeous, without the marks.

",Size: 8 Women/6 MenColor: Electric Pink,,"Reviewed in the United States on December 27, 2020"
"
Ouch
",irishd57,3.0 out of 5 stars,"

  Foot slides forward...blistered toes... without/with socks

",Size: 7 Women/5 MenColor: Black,,"Reviewed in the United States on March 13, 2020"
"
Watch out for sizing
","""How Lost Can We Get""",3.0 out of 5 stars,"

  This is my third pair of Crocs.  First two bought at retail store. This pair bought on line.  Always an 11.  Ordered these as 11 too.  They came.  Great quality.  Fast shipping.  Just too small.  Held them up to my other 11s and there was a clear size difference.  Went to Crocs store and they exchanged for me with no problems.  The store claimed of a few other people bringing back on-line purchase for small sizing to exchange.  Everything good now.  Just a bit of a hassle.

",Size: 13 Women/11 MenColor: Khaki,One person found this helpful,"Reviewed in the United States on October 10, 2016"
"
Defective Strap
",Keri Festing,2.0 out of 5 stars,"

  On the left shoe the strap is super long and doesn’t sit right on the top of the croc. I like to wear them with the straps resting on the front so this disappoints me as it doesn’t sit right at all. I have one other pair of clogs and the strap sits perfectly fine. Don’t know what happened with these. Pretty upset.

",Size: 8 Women/6 MenColor: Ice Blue,,"Reviewed in the United States on December 29, 2018"
"
Not Crocs as represented.
",Marti B.,1.0 out of 5 stars,"

  These were not Crocs. They were in a bag that said Crocs, which we were happy to see, given the price charged, but we didn't notice that the brand name was Satihu on the shoes until after we tossed the packaging (arrived on garbage day, unfortunately). Trying to return them at that point would have been more trouble than it was worth. Be aware you may get knock offs and not Crocs before you do what we did.

",Size: 10 Women/8 MenColor: Black,One person found this helpful,"Reviewed in the United States on November 17, 2017"
"
Wrong sizes they run big
",Billie,1.0 out of 5 stars,"

  Wrong size on website. They came in as 12 in men’s when I ordered 8 in men’s.

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on August 26, 2020"
"
Don’t leave outside for a couple hours
",jenna j.,2.0 out of 5 stars,"

  For the first time in owning crocs, I left them outside in the sun. In a few hours, they shrank and their shape contorted.

",Size: 7 Women/5 MenColor: Black,,"Reviewed in the United States on July 16, 2019"
"
... and ready to return it but it was a perfect fit for one of my grandsons
",silvia,3.0 out of 5 stars,"

  It was somewhat small and ready to return it but it was a perfect fit for one of my grandsons :)  So I kept it.june 10,2015I kept this Crocs and also I PAID for back on May 26,2015 check #3213 $29.61balance was $0.I'm trying to buy new item but total charged is WRONG.  I will HOLD my new order  till you fix this. tks.

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in the United States on March 31, 2015"
"
Not the real crocs!
",P,1.0 out of 5 stars,"

  I’ve had crocs before and these are not it. The sizes run smaller and these ones are not as comfortable.

",Size: 8 Women/6 MenColor: Pepper,,"Reviewed in the United States on August 5, 2019"
"
Not the real crocs!
",P,1.0 out of 5 stars,"

  I’ve had crocs before and these are not it. The sizes run smaller and these ones are not as comfortable.

",Size: 8 Women/6 MenColor: Black,One person found this helpful,"Reviewed in the United States on August 5, 2019"
"
melted in the sun
",Norman Tietze,1.0 out of 5 stars,"

  melted in the sun

",Size: 12 Women/10 MenColor: Black,One person found this helpful,"Reviewed in the United States on June 19, 2019"
"
Where should I contact to exchange them?
",Alex,1.0 out of 5 stars,"

  I purchased my shoes in August and after using them for less than a month, when I left them for a couple of hours under the sun by the pool, they shrunk to at least two sizes smaller!!! I can’t wear them anymoreHow can I return or exchange them?

",Size: 12 Women/10 MenColor: Khaki,,"Reviewed in the United States on November 17, 2020"
"
Too Small
",Stefano Patteri,1.0 out of 5 stars,"

  Compare with other CROCS we already bought, they are too small...

",Size: 6 Women/4 MenColor: Electric Pink,,"Reviewed in the United States on September 12, 2020"
"
Material warped in the middle
",vanvi l.,1.0 out of 5 stars,"

  After one month of wear, the shoes were so warped and distorted in the middle section that they caused blisters on both feet.  I have always been a Croc fan but this last pair was a disappointment.  Maybe the material quality is not as good anymore.  I missed the return/ exchange date by 2 days.

",Size: 10 Women/8 MenColor: Navy,,"Reviewed in the United States on July 28, 2020"
"
Not a good fit for me
",C.M.,1.0 out of 5 stars,"

  Sent back unfortunately too uncomfortable 🥵 for me both get sandal instead happier with that choice

",Size: 11 Women/9 MenColor: Slate Grey,,"Reviewed in the United States on July 11, 2019"
"
The size said 9 medium, but it was way too wide.
",Feffy58,1.0 out of 5 stars,"

  Too big and too wide.

",Size: 9 Women/7 MenColor: Bright Cobalt,,"Reviewed in the United States on July 9, 2020"
"
Slick on wooden floors, beware !
",shopaholic,2.0 out of 5 stars,"

  Ordered usual shoe size and these just fit, if they had been a little smaller I wouldn't have been able to wear them. Also DO NOT wear on wooden flooring , the bottoms of these shoes are slick.

",Size: 7 Women/5 MenColor: Black,,"Reviewed in the United States on March 21, 2018"
